AAAS,PHAX
AAAS,PIAS3
AAAS,PML
AAAS,POLDIP3
AAAS,POM121
AAAS,POM121C
AAAS,PSIP1
AAAS,RAE1
AAAS,RAN
AAAS,RANBP2
AAAS,RANGAP1
AAAS,RBM8A
AAAS,RNPS1
AAAS,SARNP
AAAS,SEC13
AAAS,SEH1L
AAAS,SLBP
AAAS,SLU7
AAAS,SMN1
AAAS,SNRPB
AAAS,SNRPD1
AAAS,SNRPD2
AAAS,SNRPD3
AAAS,SNRPE
AAAS,SNRPF
AAAS,SNRPG
AAAS,SNUPN
AAAS,SP100
AAAS,SRRM1
AAAS,SRSF1
AAAS,SRSF11
AAAS,SRSF2
AAAS,SRSF3
AAAS,SRSF4
AAAS,SRSF5
AAAS,SRSF6
AAAS,SRSF7
AAAS,SRSF9
AAAS,SUMO1
AAAS,SUMO2
AAAS,SUMO3
AAAS,SYMPK
AAAS,THOC1
AAAS,THOC2
AAAS,THOC3
AAAS,THOC5
AAAS,THOC6
AAAS,THOC7
AAAS,TOP2A
AAAS,TPR
AAAS,U2AF1
AAAS,U2AF1L4
AAAS,U2AF2
AAAS,UBE2I
AAAS,UPF3B
AAAS,WDR33
AAAS,XPO1
AAAS,XPOT
AAAS,ZC3H11A
AADAT,GOT1
AAG1,CASP1
AAG1,CASP10
AAG1,CASP2
AAG1,CASP3
AAG1,CASP5
AAG1,CASP6
AAG1,CASP7
AAG1,CASP8
AAG1,CASPASE-9C
AAG1,EIF1
AAG1,EIF2S1
AAG1,EIF2S2
AAG1,EIF2S3
AAG1,EIF3A
AAG1,EIF4A1
AAG1,EIF4A2
AAG1,EIF4E
AAG1,EIF4E1B
AAG1,EIF4E2
AAG1,EIF4G1
AAG1,PTBP1
AAK1,ACTR2
AAK1,ACTR3
AAK1,ADRB2
AAK1,AGFG1
AAK1,AMPH
AAK1,AP2A1
AAK1,AP2A2
AAK1,AP2B1
AAK1,AP2M1
AAK1,AP2S1
AAK1,APOB
AAK1,AREG
AAK1,ARF6
AAK1,ARFGAP1
AAK1,ARPC1A
AAK1,ARPC2
AAK1,ARPC3
AAK1,ARPC4
AAK1,ARPC5
AAK1,ARRB1
AAK1,ARRB2
AAK1,AVP
AAK1,AVPR2
AAK1,BIN1
AAK1,BTC
AAK1,CBL
AAK1,CD3D
AAK1,CD3G
AAK1,CD4
AAK1,CFTR
AAK1,CHRM2
AAK1,CLTA
AAK1,CLTB
AAK1,CLTC
AAK1,CLTCL1
AAK1,CTTN
AAK1,DAB2
AAK1,DNAJC6
AAK1,DNM2
AAK1,DVL2
AAK1,EGF
AAK1,EGFR
AAK1,EPGN
AAK1,EPN1
AAK1,EPN2
AAK1,EPS15
AAK1,EPS15L1
AAK1,EREG
AAK1,FCHO1
AAK1,FCHO2
AAK1,FNBP1
AAK1,FNBP1L
AAK1,FZD4
AAK1,GAK
AAK1,GAPVD1
AAK1,GRB2
AAK1,HBEGF
AAK1,HGS
AAK1,HIP1
AAK1,HIP1R
AAK1,HSPA8
AAK1,IGF2R
AAK1,IL7R
AAK1,ITSN1
AAK1,KIAA0319
AAK1,LDLR
AAK1,LDLRAP1
AAK1,LRP2
AAK1,M6PR
AAK1,NECAP1
AAK1,OCRL
AAK1,PACSIN2
AAK1,PICALM
AAK1,PIK3C2A
AAK1,RAB5A
AAK1,REPS1
AAK1,REPS2
AAK1,RPS27A
AAK1,SCARB2
AAK1,SGIP1
AAK1,SH3GL2
AAK1,SH3KBP1
AAK1,SLC18A3
AAK1,SLC2A8
AAK1,SNX9
AAK1,STAM
AAK1,STAM2
AAK1,STON2
AAK1,SYNJ1
AAK1,SYNJ2
AAK1,SYT1
AAK1,SYT2
AAK1,SYT9
AAK1,TF
AAK1,TFRC
AAK1,TGFA
AAK1,TGOLN2
AAK1,TRIP10
AAK1,UBA52
AAK1,UBB
AAK1,UBC
AAK1,UBQLN2
AAK1,VAMP2
AAK1,VAMP3
AAK1,VAMP4
AAK1,VAMP7
AAK1,VAMP8
AAK1,WASL
AAK1,WNK2
AAK1,WNT5A
AAMP,EGFR
AAMP,NOD2
AAMP,TBXA2R
AAR2,CD2BP2
AAR2,PLRG1
AAR2,PRPF19
AAR2,PRPF6
AAR2,PRPF8
AAR2,TSSC4
AARS1,CEBPB
AARS1,HSP90AA1
AARS1,IARS1
AARS1,LARS1
AARS1,SOD1
AARS2,DARS2
AARS2,IARS2
AARS2,PPA2
AARS2,TARS2
AARSD1,ARPC1A
AASDHPPT,FASN
AATF,ABT1
AATF,BYSL
AATF,E2F1
AATF,E2F2
AATF,E2F3
AATF,E2F6
AATF,ELF1
AATF,ESF1
AATF,HDAC1
AATF,MAGED1
AATF,MAX
AATF,NCL
AATF,NGDN
AATF,NGF
AATF,NGFR
AATF,NOL10
AATF,NOP14
AATF,PA2G4
AATF,RB1
AATF,RPS3
AATF,RPS3A
AATF,RPS6
AATF,RPSA
AATF,RRP12
AATF,RRP1B
AATF,TFDP1
AATF,USF1
AATF,UTP14A
AATF,XPO1
ABAT,ALDH5A1
ABAT,GOT2
ABCA1,APOA1
ABCA1,JUN
ABCA1,NR1H2
ABCA1,PRKACA
ABCA1,PRKACB
ABCA1,PRKACG
ABCA1,RXRA
ABCA1,SP3
ABCA1,USF1
ABCA1,USF2
ABCA1,ZDHHC8
ABCA10,ABCA13
ABCA10,ABCA6
ABCA10,ABCA8
ABCA10,ABCA9
ABCA10,ABCC12
ABCA10,ABCG4
ABCA12,ABCA3
ABCA13,ABCA6
ABCA13,ABCA8
ABCA13,ABCA9
ABCA2,ABCA6
ABCA2,ABCB9
ABCA2,ABCD4
ABCA2,EGR1
ABCA2,SP3
ABCA2,SP4
ABCA4,RBP3
ABCA5,ABCA6
ABCA6,ABCA8
ABCA6,ABCA9
ABCA6,ABCC10
ABCA6,ABCC12
ABCA7,APOA1
ABCA8,ABCA9
ABCA9,ABCB10
ABCA9,ABCC12
ABCA9,ABCG4
ABCB1,ABCB4
ABCB1,ABCC1
ABCB1,ABCC4
ABCB1,CDX2
ABCB1,CEBPA
ABCB1,CEBPB
ABCB1,EGR1
ABCB1,EGR2
ABCB1,ETS1
ABCB1,HIF1A
ABCB1,JUN
ABCB1,NFKB1
ABCB1,RARA
ABCB1,SP1
ABCB1,TP53
ABCB1,WT1
ABCB10,ABCB7
ABCB10,ABCB8
ABCB10,GATA1
ABCB10,GATA2
ABCB10,SLC25A40
ABCB10,SLC25A47
ABCB10,TAL1
ABCB11,ABCB4
ABCB11,NR1H4
ABCB4,NR1H4
ABCB7,ABCB8
ABCB7,CIAPIN1
ABCB7,FECH
ABCB7,NDOR1
ABCB7,NUBP1
ABCB7,NUBP2
ABCB8,ABCC10
ABCB8,CCDC51
ABCB8,SLC25A47
ABCC1,ABCC2
ABCC1,ABCC3
ABCC1,ABCC4
ABCC1,RHOA
ABCC10,SV2C
ABCC11,ABCC12
ABCC12,ABCC6
ABCC2,ABCC3
ABCC2,ABCC4
ABCC2,NR1H4
ABCC2,SLC9A3R1
ABCC3,ABCC4
ABCC8,ABCC9
ABCC8,CACNA1A
ABCC8,CACNA1B
ABCC8,CACNA1C
ABCC8,CACNA1D
ABCC8,CACNA1E
ABCC8,CACNA1G
ABCC8,GCK
ABCC8,KCNJ11
ABCC8,KCNJ8
ABCC8,PRKACA
ABCC8,PRKACB
ABCC8,PRKACG
ABCC8,RAPGEF3
ABCC8,RAPGEF4
ABCC9,KCNJ11
ABCC9,KCNJ8
ABCD1,ABCD2
ABCD1,ABCD3
ABCD1,ABCD4
ABCD1,PEX19
ABCD1,PEX3
ABCD1,SLC27A2
ABCD2,ABCD3
ABCD2,ABCD4
ABCD2,PEX19
ABCD2,PEX3
ABCD2,TFAP2A
ABCD3,ABCD4
ABCD3,EHHADH
ABCD3,PEX19
ABCD3,PEX3
ABCD4,LMBRD1
ABCE1,EIF1
ABCE1,EIF1AX
ABCE1,EIF2S1
ABCE1,EIF3A
ABCE1,EIF3B
ABCE1,EIF3C
ABCE1,EIF3CL
ABCE1,EIF3E
ABCE1,EIF3F
ABCE1,EIF3G
ABCE1,EIF3H
ABCE1,EIF3I
ABCE1,EIF3J
ABCE1,EIF3K
ABCE1,EIF3L
ABCE1,EIF3M
ABCE1,EIF4A1
ABCE1,ETF1
ABCE1,FLNA
ABCE1,GSPT1
ABCE1,LSG1
ABCE1,LTV1
ABCE1,PA2G4
ABCE1,PDE12
ABCE1,RBM8A
ABCE1,RNASEL
ABCE1,RPL10
ABCE1,RPL13A
ABCE1,RPL35A
ABCE1,RPL38
ABCE1,RPL4
ABCE1,RPL6
ABCE1,RPL7A
ABCE1,RPS14
ABCE1,RPS17
ABCE1,RPS25
ABCE1,RPS3A
ABCE1,RPS5
ABCE1,RPS9
ABCE1,SRM
ABCF1,DHX9
ABCF1,EFTUD2
ABCF1,EIF2S1
ABCF1,EIF2S2
ABCF1,EIF2S3
ABCF1,HNRNPA0
ABCF1,IFI16
ABCF1,RPL27A
ABCF2,CASP9
ABCF2,DCAF13
ABCF2,DKC1
ABCG1,ABCG4
ABCG1,ABCG5
ABCG5,ABCG8
ABHD17A,ABHD17B
ABHD17A,ABHD17C
ABHD17A,HRAS
ABHD17A,KRAS
ABHD17A,LYPLA1
ABHD17A,NRAS
ABHD17B,ABHD17C
ABHD17B,HRAS
ABHD17B,KRAS
ABHD17B,LYPLA1
ABHD17B,NRAS
ABHD17C,HRAS
ABHD17C,KRAS
ABHD17C,LYPLA1
ABHD17C,NRAS
ABHD5,PLIN1
ABHD5,PNPLA2
ABI1,ABI2
ABI1,ABL1
ABI1,ABL2
ABI1,ACTB
ABI1,ACTG1
ABI1,ACTR2
ABI1,ACTR3
ABI1,ACTR3B
ABI1,ACTR3C
ABI1,ARF1
ABI1,ARPC1A
ABI1,ARPC1B
ABI1,ARPC2
ABI1,ARPC3
ABI1,ARPC4
ABI1,ARPC5
ABI1,ARPC5L
ABI1,BAIAP2
ABI1,BRK1
ABI1,CYFIP1
ABI1,CYFIP2
ABI1,DIAPH1
ABI1,DIAPH3
ABI1,EGF
ABI1,EGFR
ABI1,ENAH
ABI1,EPS8
ABI1,EVL
ABI1,HRAS
ABI1,ITGA4
ABI1,ITGB1
ABI1,MAPK1
ABI1,MAPK3
ABI1,MINK1
ABI1,NCK2
ABI1,NCKAP1
ABI1,NCKAP1L
ABI1,RAC1
ABI1,RAC3
ABI1,SOS1
ABI1,TSC1
ABI1,USP6NL
ABI1,VCAM1
ABI1,WASF1
ABI1,WASF2
ABI1,WASF3
ABI1,WASL
ABI2,ABL1
ABI2,ABL2
ABI2,ACTR2
ABI2,ACTR3
ABI2,APPL2
ABI2,ARPC1B
ABI2,ARPC2
ABI2,ARPC3
ABI2,ARPC4
ABI2,ARPC5
ABI2,BRK1
ABI2,CYFIP1
ABI2,CYFIP2
ABI2,HOMER3
ABI2,NCKAP1
ABI2,NCKAP1L
ABI2,RAC1
ABI2,RAC2
ABI2,RAC3
ABI2,SH3KBP1
ABI2,SHANK3
ABI2,WASF1
ABI2,WASF2
ABI2,WASF3
ABL1,ABL2
ABL1,ATF3
ABL1,ATM
ABL1,BAIAP2
ABL1,BCL3
ABL1,BCR
ABL1,BLK
ABL1,BNIP2
ABL1,BOC
ABL1,BRF2
ABL1,BRK1
ABL1,CABLES1
ABL1,CAP1
ABL1,CAP2
ABL1,CBFB
ABL1,CBL
ABL1,CCNA2
ABL1,CD2AP
ABL1,CD55
ABL1,CDC42
ABL1,CDH15
ABL1,CDH2
ABL1,CDK2
ABL1,CDK5
ABL1,CDON
ABL1,CLASP1
ABL1,CLASP2
ABL1,CRK
ABL1,CRKL
ABL1,CTNNA1
ABL1,CTNNA2
ABL1,CTNNB1
ABL1,CTNND1
ABL1,CYFIP1
ABL1,CYFIP2
ABL1,DVL2
ABL1,EGFR
ABL1,ENAH
ABL1,EP300
ABL1,EPHA1
ABL1,EPHA2
ABL1,EPHA3
ABL1,EPHA4
ABL1,EPHA5
ABL1,EPHA6
ABL1,EPHA7
ABL1,EPHA8
ABL1,EPHB1
ABL1,EPHB2
ABL1,EPHB2 VARIANT PROTEIN
ABL1,EPHB3
ABL1,EPHB4
ABL1,EPHB6
ABL1,EPS8
ABL1,ERBB2
ABL1,ERBB3
ABL1,ERBB4
ABL1,FGR
ABL1,FLT3
ABL1,FOSL1
ABL1,FYN
ABL1,GATA2
ABL1,GRB2
ABL1,GTF2F1
ABL1,HCK
ABL1,HDAC2
ABL1,IRF1
ABL1,ITGB2
ABL1,JAK1
ABL1,JAK2
ABL1,JUN
ABL1,KIT
ABL1,LCK
ABL1,LRP8
ABL1,LYN
ABL1,MAP2K6
ABL1,MAP4K5
ABL1,MAPK11
ABL1,MAPK12
ABL1,MAPK14
ABL1,MDM2
ABL1,MYC
ABL1,NCK1
ABL1,NCKAP1
ABL1,NCKAP1L
ABL1,NELFE
ABL1,NFKBIA
ABL1,NR2C2
ABL1,NTRK1
ABL1,NTRK2
ABL1,NTRK3
ABL1,PDGFB
ABL1,PDGFRB
ABL1,PIK3R1
ABL1,PLCG1
ABL1,PRKCD
ABL1,PSTPIP1
ABL1,PTPN1
ABL1,PTPN6
ABL1,PXN
ABL1,RAC1
ABL1,RAC2
ABL1,RAC3
ABL1,RAD52
ABL1,RB1
ABL1,RELN
ABL1,RIN1
ABL1,ROBO1
ABL1,ROBO2
ABL1,RUNX1
ABL1,RUNX2
ABL1,SH3BP1
ABL1,SH3KBP1
ABL1,SHC1
ABL1,SHC2
ABL1,SHC3
ABL1,SHC4
ABL1,SIRT6
ABL1,SLIT1
ABL1,SLIT2
ABL1,SMARCA4
ABL1,SMARCB1
ABL1,SMC3
ABL1,SNCA
ABL1,SOS1
ABL1,SPAG9
ABL1,SRC
ABL1,STAT1
ABL1,STAT5A
ABL1,STAT5B
ABL1,STK4
ABL1,TERT
ABL1,TP63
ABL1,TP73
ABL1,TRIM28
ABL1,USF2
ABL1,VAV1
ABL1,WASF2
ABL1,WWTR1
ABL1,YAP1
ABL1,YES1
ABL1,ZAP70
ABL1,ZNF263
ABL1,ZNF274
ABL2,AXL
ABL2,CAP1
ABL2,CAP2
ABL2,CD55
ABL2,CLASP1
ABL2,CLASP2
ABL2,CRK
ABL2,CRKL
ABL2,DOK1
ABL2,EPHB2
ABL2,ERBB3
ABL2,ERBB4
ABL2,FLT3
ABL2,FLT3LG
ABL2,NCK1
ABL2,RAC1
ABL2,RAC2
ABL2,RAC3
ABL2,RIN1
ABL2,ROBO1
ABL2,SLIT2
ABL2,STAT3
ABLIM1,ABLIM2
ABLIM1,ABLIM3
ABLIM1,CDC42
ABLIM1,CEP89
ABLIM1,DCC
ABLIM1,DOCK1
ABLIM1,FYN
ABLIM1,KIAA0753
ABLIM1,NCK1
ABLIM1,NTN1
ABLIM1,PTK2
ABLIM1,RAC1
ABLIM1,RAC2
ABLIM1,RAC3
ABLIM1,SCLT1
ABLIM1,SRC
ABLIM1,TRIO
ABLIM2,ABLIM3
ABLIM2,CDC42
ABLIM2,DCC
ABLIM2,DOCK1
ABLIM2,FYN
ABLIM2,NCK1
ABLIM2,NTN1
ABLIM2,PTK2
ABLIM2,RAC1
ABLIM2,RAC2
ABLIM2,RAC3
ABLIM2,SRC
ABLIM2,TRIO
ABLIM3,CDC42
ABLIM3,DCC
ABLIM3,DOCK1
ABLIM3,FOS
ABLIM3,FYN
ABLIM3,NCK1
ABLIM3,NTN1
ABLIM3,PAX5
ABLIM3,PTK2
ABLIM3,RAC1
ABLIM3,RAC2
ABLIM3,RAC3
ABLIM3,SRC
ABLIM3,TRIO
ABR,BCR
ABR,RAC1
ABR,RAC2
ABR,RHOA
ABR,RHOB
ABR,RHOC
ABRAXAS1,ATM
ABRAXAS1,BABAM1
ABRAXAS1,BABAM2
ABRAXAS1,BARD1
ABRAXAS1,BRCA1
ABRAXAS1,BRCC3
ABRAXAS1,CHEK2
ABRAXAS1,H2AX
ABRAXAS1,H3-4
ABRAXAS1,H4C1
ABRAXAS1,HERC2
ABRAXAS1,KAT5
ABRAXAS1,MDC1
ABRAXAS1,MRE11
ABRAXAS1,NBN
ABRAXAS1,NSD2
ABRAXAS1,PAXIP1
ABRAXAS1,PIAS4
ABRAXAS1,RAD50
ABRAXAS1,RIF1
ABRAXAS1,RNF168
ABRAXAS1,RNF4
ABRAXAS1,RNF8
ABRAXAS1,RPS27A
ABRAXAS1,SUMO2
ABRAXAS1,TP53BP1
ABRAXAS1,UBA52
ABRAXAS1,UBB
ABRAXAS1,UBC
ABRAXAS1,UBE2I
ABRAXAS1,UBE2N
ABRAXAS1,UBE2V2
ABRAXAS1,UIMC1
ABRAXAS2,BABAM1
ABRAXAS2,BABAM2
ABRAXAS2,BRCC3
ABRAXAS2,NLRP3
ABT1,ATF3
ABT1,BLM
ABT1,CDK12
ABT1,CEBPB
ABT1,EP300
ABT1,ESF1
ABT1,FTSJ3
ABT1,GTF2B
ABT1,MED18
ABT1,MPHOSPH10
ABT1,PRDM15
ABT1,PURB
ABT1,REXO4
ABT1,RRP1B
ABT1,RRS1
ABT1,SPI1
ABT1,TADA2B
ABT1,TAF5
ABT1,TBP
ABT1,TOPORS
ABT1,ZBTB11
ABT1,ZBTB24
ABT1,ZBTB47
ABT1,ZKSCAN8
ABT1,ZNF100
ABT1,ZNF22
ABT1,ZNF239
ABT1,ZNF275
ABT1,ZNF316
ABT1,ZNF430
ABT1,ZNF768
ABT1,ZNF771
ABT1,ZNF865
ACAA1,ACAA2
ACAA1,ACOX1
ACAA1,CRAT
ACAA1,ECH1
ACAA1,ECHS1
ACAA1,ECI1
ACAA1,EHHADH
ACAA1,PEX10
ACAA1,PEX12
ACAA1,PEX13
ACAA1,PEX14
ACAA1,PEX2
ACAA1,PEX5
ACAA1,PEX7
ACAA1,PPARA
ACAA1,PPARG
ACAA1,RXRA
ACAA1,RXRB
ACAA1,RXRG
ACAA1,SCP2
ACAA1,TYSND1
ACAA2,ACADM
ACAA2,ACAT1
ACAA2,CRAT
ACAA2,ECHS1
ACAA2,HADH
ACAA2,NPEPPS
ACAA2,SCP2
ACACA,ACACB
ACACA,BRCA1
ACACA,CEBPA
ACACA,FASN
ACACA,HLCS
ACACA,PRKAA1
ACACA,PRKAA2
ACACA,PRKAB1
ACACA,PRKAB2
ACACA,PRKAG1
ACACA,PRKAG2
ACACA,PRKAG3
ACACA,SAR1B
ACACA,SHMT2
ACACA,SP3
ACACA,SREBF1
ACACA,USF1
ACACA,USF2
ACACB,CPT1A
ACACB,CPT1B
ACACB,CPT1C
ACACB,HLCS
ACACB,MLX
ACACB,MLXIP
ACACB,MLXIPL
ACACB,PRKAA1
ACACB,PRKAA2
ACACB,PRKAB1
ACACB,PRKAB2
ACACB,PRKAG1
ACACB,PRKAG2
ACACB,PRKAG3
ACACB,SP1
ACACB,SREBF1
ACAD11,ACADM
ACAD9,ACADM
ACAD9,ACOT2
ACAD9,COA1
ACAD9,ECSIT
ACAD9,MT-ND1
ACAD9,MT-ND2
ACAD9,MT-ND3
ACAD9,MT-ND4
ACAD9,MT-ND5
ACAD9,MT-ND6
ACAD9,NDUFA1
ACAD9,NDUFA10
ACAD9,NDUFA11
ACAD9,NDUFA12
ACAD9,NDUFA13
ACAD9,NDUFA2
ACAD9,NDUFA3
ACAD9,NDUFA5
ACAD9,NDUFA6
ACAD9,NDUFA7
ACAD9,NDUFA8
ACAD9,NDUFA9
ACAD9,NDUFAB1
ACAD9,NDUFAF1
ACAD9,NDUFAF2
ACAD9,NDUFAF3
ACAD9,NDUFAF4
ACAD9,NDUFAF5
ACAD9,NDUFAF6
ACAD9,NDUFAF7
ACAD9,NDUFB1
ACAD9,NDUFB10
ACAD9,NDUFB11
ACAD9,NDUFB2
ACAD9,NDUFB3
ACAD9,NDUFB4
ACAD9,NDUFB5
ACAD9,NDUFB6
ACAD9,NDUFB7
ACAD9,NDUFB8
ACAD9,NDUFB9
ACAD9,NDUFC1
ACAD9,NDUFC2
ACAD9,NDUFS1
ACAD9,NDUFS2
ACAD9,NDUFS3
ACAD9,NDUFS4
ACAD9,NDUFS5
ACAD9,NDUFS6
ACAD9,NDUFS7
ACAD9,NDUFS8
ACAD9,NDUFV1
ACAD9,NDUFV2
ACAD9,NDUFV3
ACAD9,TIMMDC1
ACAD9,TMEM126B
ACAD9,TMEM186
ACADL,ACADM
ACADL,ACADVL
ACADL,HADHA
ACADL,HADHB
ACADL,PPARD
ACADL,RXRA
ACADL,RXRB
ACADL,RXRG
ACADM,ACADVL
ACADM,CPT1C
ACADM,ECH1
ACADM,ECHS1
ACADM,ETFA
ACADM,ETFB
ACADM,IDH3A
ACADM,PPARA
ACADM,RXRA
ACADM,RXRB
ACADM,RXRG
ACADS,ECI1
ACADVL,CPT1A
ACADVL,DENR
ACADVL,ETFDH
ACADVL,HADHA
ACADVL,SIRT4
ACAN,ADAMTS4
ACAN,ADAMTS5
ACAN,B3GNT2
ACAN,B3GNT3
ACAN,B3GNT4
ACAN,B3GNT7
ACAN,B4GALT1
ACAN,B4GALT2
ACAN,B4GALT3
ACAN,B4GALT4
ACAN,B4GALT5
ACAN,B4GALT6
ACAN,B4GAT1
ACAN,CHST1
ACAN,CHST2
ACAN,CHST5
ACAN,CHST6
ACAN,COMP
ACAN,HAPLN1
ACAN,HTRA1
ACAN,LUM
ACAN,MMP1
ACAN,MMP12
ACAN,MMP13
ACAN,MMP14
ACAN,MMP2
ACAN,MMP3
ACAN,MMP7
ACAN,MMP9
ACAN,SP1
ACAN,ST3GAL1
ACAN,ST3GAL2
ACAN,ST3GAL3
ACAN,ST3GAL4
ACAN,ST3GAL6
ACAN,TFAP2A
ACAN,TNC
ACAN,TNR
ACAP1,ARF6
ACAP1,ARFGAP2
ACAP1,CLTC
ACAP1,GULP1
ACAP1,PLD1
ACAP1,PLD2
ACAP1,SLC2A4
ACAP2,ARF6
ACAP2,RAB35
ACAT1,ACAT2
ACAT1,ACO2
ACAT1,CPT1A
ACAT1,ECH1
ACAT1,ECHS1
ACAT1,HADHA
ACAT2,ALDH9A1
ACAT2,ECH1
ACAT2,HADH
ACBD3,GOLGB1
ACBD4,ACBD5
ACBD5,PEX19
ACBD5,PEX3
ACD,ANKRD28
ACD,ATRX
ACD,BLM
ACD,CDK2
ACD,CTC1
ACD,DAXX
ACD,DKC1
ACD,DNA2
ACD,FEN1
ACD,GAR1
ACD,H3-3A
ACD,H3-4
ACD,H4C1
ACD,LIG1
ACD,LMNA
ACD,LMNB1
ACD,NEIL3
ACD,NHP2
ACD,NOP10
ACD,PCNA
ACD,PIF1
ACD,POLA1
ACD,POLA2
ACD,POLD1
ACD,POLD2
ACD,POLD3
ACD,POLD4
ACD,POLR2A
ACD,POLR2B
ACD,POLR2C
ACD,POLR2D
ACD,POLR2E
ACD,POLR2F
ACD,POLR2G
ACD,POLR2H
ACD,POLR2I
ACD,POLR2J
ACD,POLR2K
ACD,POLR2L
ACD,POT1
ACD,PPP6C
ACD,PPP6R3
ACD,PRIM1
ACD,PRIM2
ACD,RAD21
ACD,REC8
ACD,RFC1
ACD,RFC2
ACD,RFC3
ACD,RFC4
ACD,RFC5
ACD,RPA1
ACD,RPA2
ACD,RPA3
ACD,RTEL1
ACD,SMC1A
ACD,SMC1B
ACD,SMC3
ACD,STAG1
ACD,STAG2
ACD,STAG3
ACD,STN1
ACD,SUN1
ACD,SUN2
ACD,SYCP2
ACD,SYCP3
ACD,SYNE1
ACD,SYNE2
ACD,TEN1
ACD,TERF1
ACD,TERF2
ACD,TERF2IP
ACD,TERT
ACD,TINF2
ACD,WRAP53
ACD,WRN
ACE,AGT
ACE,CEBPB
ACE,EP300
ACE,FOXA1
ACE,HDAC2
ACE,KNG1
ACE2,AGRN
ACE2,AGT
ACE2,CTSL
ACE2,FURIN
ACE2,GPC1
ACE2,GPC2
ACE2,GPC3
ACE2,GPC4
ACE2,GPC5
ACE2,GPC6
ACE2,HAVCR1
ACE2,HSPG2
ACE2,NRP1
ACE2,SDC1
ACE2,SDC2
ACE2,SDC3
ACE2,SDC4
ACE2,TMPRSS2
ACHE,ATF1
ACHE,CREB1
ACHE,EGR1
ACHE,LAMA1
ACHE,LAMB1
ACHE,TFAP2A
ACIN1,ALYREF
ACIN1,AQR
ACIN1,BCAS2
ACIN1,BUD13
ACIN1,BUD31
ACIN1,C9ORF78
ACIN1,CACTIN
ACIN1,CASC3
ACIN1,CASP3
ACIN1,CCDC12
ACIN1,CDC40
ACIN1,CDC5L
ACIN1,CHERP
ACIN1,CPSF6
ACIN1,CRNKL1
ACIN1,CTNNBL1
ACIN1,CWC15
ACIN1,CWC22
ACIN1,CWC25
ACIN1,CWC27
ACIN1,CWF19L2
ACIN1,DDX23
ACIN1,DDX39B
ACIN1,DDX41
ACIN1,DDX42
ACIN1,DDX46
ACIN1,DDX5
ACIN1,DHX15
ACIN1,DHX16
ACIN1,DHX35
ACIN1,DHX38
ACIN1,DHX8
ACIN1,DHX9
ACIN1,EFTUD2
ACIN1,EIF4A3
ACIN1,FAM32A
ACIN1,FAM50A
ACIN1,FUS
ACIN1,GCFC2
ACIN1,GPATCH1
ACIN1,GPKOW
ACIN1,GTF2F1
ACIN1,GTF2F2
ACIN1,HNRNPA1
ACIN1,HNRNPA2B1
